Timestamp,Object Name,Distance
2.367,RoofZone_UltrasonicNode1_UltrasonicSensor,20
2.417,RoofZone_UltrasonicNode1_UltrasonicSensor,30
2.464,RoofZone_UltrasonicNode1_UltrasonicSensor,140
2.523,RoofZone_UltrasonicNode1_UltrasonicSensor,50
2.585,RoofZone_UltrasonicNode1_UltrasonicSensor,160
2.636,RoofZone_UltrasonicNode1_UltrasonicSensor,70
2.684,RoofZone_UltrasonicNode1_UltrasonicSensor,180
2.726,RoofZone_UltrasonicNode1_UltrasonicSensor,90
2.774,RoofZone_UltrasonicNode1_UltrasonicSensor,100
2.836,RoofZone_UltrasonicNode1_UltrasonicSensor,120
2.896,RoofZone_UltrasonicNode1_UltrasonicSensor,100
2.937,RoofZone_UltrasonicNode1_UltrasonicSensor,90
2.994,RoofZone_UltrasonicNode1_UltrasonicSensor,150
3.037,RoofZone_UltrasonicNode1_UltrasonicSensor,60
3.089,RoofZone_UltrasonicNode1_UltrasonicSensor,250
3.130,RoofZone_UltrasonicNode1_UltrasonicSensor,20
3.192,RoofZone_UltrasonicNode1_UltrasonicSensor,30
3.256,RoofZone_UltrasonicNode1_UltrasonicSensor,140
3.301,RoofZone_UltrasonicNode1_UltrasonicSensor,50
3.349,RoofZone_UltrasonicNode1_UltrasonicSensor,160
3.402,RoofZone_UltrasonicNode1_UltrasonicSensor,70
3.460,RoofZone_UltrasonicNode1_UltrasonicSensor,180
3.507,RoofZone_UltrasonicNode1_UltrasonicSensor,90
3.554,RoofZone_UltrasonicNode1_UltrasonicSensor,100
3.602,RoofZone_UltrasonicNode1_UltrasonicSensor,120
3.649,RoofZone_UltrasonicNode1_UltrasonicSensor,100
3.711,RoofZone_UltrasonicNode1_UltrasonicSensor,90
3.753,RoofZone_UltrasonicNode1_UltrasonicSensor,150
3.813,RoofZone_UltrasonicNode1_UltrasonicSensor,60
3.869,RoofZone_UltrasonicNode1_UltrasonicSensor,250
3.916,RoofZone_UltrasonicNode1_UltrasonicSensor,20
3.968,RoofZone_UltrasonicNode1_UltrasonicSensor,30
4.010,RoofZone_UltrasonicNode1_UltrasonicSensor,140
4.061,RoofZone_UltrasonicNode1_UltrasonicSensor,50
4.103,RoofZone_UltrasonicNode1_UltrasonicSensor,160
4.145,RoofZone_UltrasonicNode1_UltrasonicSensor,70
4.201,RoofZone_UltrasonicNode1_UltrasonicSensor,180
4.243,RoofZone_UltrasonicNode1_UltrasonicSensor,90
4.286,RoofZone_UltrasonicNode1_UltrasonicSensor,100
4.336,RoofZone_UltrasonicNode1_UltrasonicSensor,120
4.382,RoofZone_UltrasonicNode1_UltrasonicSensor,100
4.435,RoofZone_UltrasonicNode1_UltrasonicSensor,90
4.479,RoofZone_UltrasonicNode1_UltrasonicSensor,150
4.523,RoofZone_UltrasonicNode1_UltrasonicSensor,60
4.575,RoofZone_UltrasonicNode1_UltrasonicSensor,250
4.617,RoofZone_UltrasonicNode1_UltrasonicSensor,20
4.679,RoofZone_UltrasonicNode1_UltrasonicSensor,30
4.729,RoofZone_UltrasonicNode1_UltrasonicSensor,140
4.787,RoofZone_UltrasonicNode1_UltrasonicSensor,50
4.833,RoofZone_UltrasonicNode1_UltrasonicSensor,160
4.884,RoofZone_UltrasonicNode1_UltrasonicSensor,70
4.928,RoofZone_UltrasonicNode1_UltrasonicSensor,180
4.970,RoofZone_UltrasonicNode1_UltrasonicSensor,90
5.021,RoofZone_UltrasonicNode1_UltrasonicSensor,100
5.068,RoofZone_UltrasonicNode1_UltrasonicSensor,120
5.129,RoofZone_UltrasonicNode1_UltrasonicSensor,100
5.172,RoofZone_UltrasonicNode1_UltrasonicSensor,90
5.213,RoofZone_UltrasonicNode1_UltrasonicSensor,150
5.268,RoofZone_UltrasonicNode1_UltrasonicSensor,60
5.314,RoofZone_UltrasonicNode1_UltrasonicSensor,250
5.384,RoofZone_UltrasonicNode1_UltrasonicSensor,20
5.454,RoofZone_UltrasonicNode1_UltrasonicSensor,30
5.503,RoofZone_UltrasonicNode1_UltrasonicSensor,140
5.555,RoofZone_UltrasonicNode1_UltrasonicSensor,50
5.597,RoofZone_UltrasonicNode1_UltrasonicSensor,160
5.642,RoofZone_UltrasonicNode1_UltrasonicSensor,70
5.685,RoofZone_UltrasonicNode1_UltrasonicSensor,180
5.736,RoofZone_UltrasonicNode1_UltrasonicSensor,90
5.779,RoofZone_UltrasonicNode1_UltrasonicSensor,100
5.846,RoofZone_UltrasonicNode1_UltrasonicSensor,120
5.887,RoofZone_UltrasonicNode1_UltrasonicSensor,100
5.953,RoofZone_UltrasonicNode1_UltrasonicSensor,90
5.995,RoofZone_UltrasonicNode1_UltrasonicSensor,150
6.052,RoofZone_UltrasonicNode1_UltrasonicSensor,60
6.108,RoofZone_UltrasonicNode1_UltrasonicSensor,250
6.173,RoofZone_UltrasonicNode1_UltrasonicSensor,20
6.218,RoofZone_UltrasonicNode1_UltrasonicSensor,30
6.281,RoofZone_UltrasonicNode1_UltrasonicSensor,140
6.322,RoofZone_UltrasonicNode1_UltrasonicSensor,50
6.390,RoofZone_UltrasonicNode1_UltrasonicSensor,160
6.432,RoofZone_UltrasonicNode1_UltrasonicSensor,70
6.483,RoofZone_UltrasonicNode1_UltrasonicSensor,180
6.525,RoofZone_UltrasonicNode1_UltrasonicSensor,90
6.576,RoofZone_UltrasonicNode1_UltrasonicSensor,100
6.618,RoofZone_UltrasonicNode1_UltrasonicSensor,120
6.671,RoofZone_UltrasonicNode1_UltrasonicSensor,100
6.712,RoofZone_UltrasonicNode1_UltrasonicSensor,90
6.754,RoofZone_UltrasonicNode1_UltrasonicSensor,150
6.796,RoofZone_UltrasonicNode1_UltrasonicSensor,60
6.849,RoofZone_UltrasonicNode1_UltrasonicSensor,250
6.891,RoofZone_UltrasonicNode1_UltrasonicSensor,20
6.937,RoofZone_UltrasonicNode1_UltrasonicSensor,30
6.979,RoofZone_UltrasonicNode1_UltrasonicSensor,140
7.037,RoofZone_UltrasonicNode1_UltrasonicSensor,50
7.093,RoofZone_UltrasonicNode1_UltrasonicSensor,160
7.145,RoofZone_UltrasonicNode1_UltrasonicSensor,70
7.202,RoofZone_UltrasonicNode1_UltrasonicSensor,180
7.265,RoofZone_UltrasonicNode1_UltrasonicSensor,90
7.309,RoofZone_UltrasonicNode1_UltrasonicSensor,100
7.358,RoofZone_UltrasonicNode1_UltrasonicSensor,120
7.406,RoofZone_UltrasonicNode1_UltrasonicSensor,100
7.449,RoofZone_UltrasonicNode1_UltrasonicSensor,90
7.493,RoofZone_UltrasonicNode1_UltrasonicSensor,150
7.543,RoofZone_UltrasonicNode1_UltrasonicSensor,60
7.585,RoofZone_UltrasonicNode1_UltrasonicSensor,250
7.636,RoofZone_UltrasonicNode1_UltrasonicSensor,20
7.688,RoofZone_UltrasonicNode1_UltrasonicSensor,30
7.737,RoofZone_UltrasonicNode1_UltrasonicSensor,140
7.793,RoofZone_UltrasonicNode1_UltrasonicSensor,50
7.857,RoofZone_UltrasonicNode1_UltrasonicSensor,160
8.008,RoofZone_UltrasonicNode1_UltrasonicSensor,70
8.056,RoofZone_UltrasonicNode1_UltrasonicSensor,180
8.109,RoofZone_UltrasonicNode1_UltrasonicSensor,90
8.153,RoofZone_UltrasonicNode1_UltrasonicSensor,100
8.216,RoofZone_UltrasonicNode1_UltrasonicSensor,120
8.274,RoofZone_UltrasonicNode1_UltrasonicSensor,100
8.320,RoofZone_UltrasonicNode1_UltrasonicSensor,90
8.362,RoofZone_UltrasonicNode1_UltrasonicSensor,150
8.413,RoofZone_UltrasonicNode1_UltrasonicSensor,60
8.454,RoofZone_UltrasonicNode1_UltrasonicSensor,250
8.513,RoofZone_UltrasonicNode1_UltrasonicSensor,20
8.569,RoofZone_UltrasonicNode1_UltrasonicSensor,30
8.610,RoofZone_UltrasonicNode1_UltrasonicSensor,140
8.658,RoofZone_UltrasonicNode1_UltrasonicSensor,50
8.715,RoofZone_UltrasonicNode1_UltrasonicSensor,160
8.772,RoofZone_UltrasonicNode1_UltrasonicSensor,70
8.813,RoofZone_UltrasonicNode1_UltrasonicSensor,180
8.863,RoofZone_UltrasonicNode1_UltrasonicSensor,90
8.905,RoofZone_UltrasonicNode1_UltrasonicSensor,100
8.975,RoofZone_UltrasonicNode1_UltrasonicSensor,120
9.017,RoofZone_UltrasonicNode1_UltrasonicSensor,100
9.068,RoofZone_UltrasonicNode1_UltrasonicSensor,90
9.114,RoofZone_UltrasonicNode1_UltrasonicSensor,150
9.156,RoofZone_UltrasonicNode1_UltrasonicSensor,60
9.223,RoofZone_UltrasonicNode1_UltrasonicSensor,250
9.265,RoofZone_UltrasonicNode1_UltrasonicSensor,20
9.305,RoofZone_UltrasonicNode1_UltrasonicSensor,30
9.350,RoofZone_UltrasonicNode1_UltrasonicSensor,140
9.396,RoofZone_UltrasonicNode1_UltrasonicSensor,50
9.441,RoofZone_UltrasonicNode1_UltrasonicSensor,160
9.486,RoofZone_UltrasonicNode1_UltrasonicSensor,70
9.528,RoofZone_UltrasonicNode1_UltrasonicSensor,180
9.571,RoofZone_UltrasonicNode1_UltrasonicSensor,90
9.642,RoofZone_UltrasonicNode1_UltrasonicSensor,100
9.689,RoofZone_UltrasonicNode1_UltrasonicSensor,120
9.755,RoofZone_UltrasonicNode1_UltrasonicSensor,100
9.802,RoofZone_UltrasonicNode1_UltrasonicSensor,90
9.859,RoofZone_UltrasonicNode1_UltrasonicSensor,150
9.906,RoofZone_UltrasonicNode1_UltrasonicSensor,60
9.947,RoofZone_UltrasonicNode1_UltrasonicSensor,250
9.999,RoofZone_UltrasonicNode1_UltrasonicSensor,20
10.044,RoofZone_UltrasonicNode1_UltrasonicSensor,30
10.108,RoofZone_UltrasonicNode1_UltrasonicSensor,140
10.154,RoofZone_UltrasonicNode1_UltrasonicSensor,50
10.198,RoofZone_UltrasonicNode1_UltrasonicSensor,160
10.241,RoofZone_UltrasonicNode1_UltrasonicSensor,70
10.282,RoofZone_UltrasonicNode1_UltrasonicSensor,180
10.340,RoofZone_UltrasonicNode1_UltrasonicSensor,90
10.403,RoofZone_UltrasonicNode1_UltrasonicSensor,100
10.454,RoofZone_UltrasonicNode1_UltrasonicSensor,120
10.511,RoofZone_UltrasonicNode1_UltrasonicSensor,100
10.558,RoofZone_UltrasonicNode1_UltrasonicSensor,90
10.605,RoofZone_UltrasonicNode1_UltrasonicSensor,150
10.647,RoofZone_UltrasonicNode1_UltrasonicSensor,60
10.688,RoofZone_UltrasonicNode1_UltrasonicSensor,250
10.731,RoofZone_UltrasonicNode1_UltrasonicSensor,20
10.793,RoofZone_UltrasonicNode1_UltrasonicSensor,30
10.855,RoofZone_UltrasonicNode1_UltrasonicSensor,140
10.918,RoofZone_UltrasonicNode1_UltrasonicSensor,50
10.970,RoofZone_UltrasonicNode1_UltrasonicSensor,160
11.020,RoofZone_UltrasonicNode1_UltrasonicSensor,70
11.074,RoofZone_UltrasonicNode1_UltrasonicSensor,180
11.117,RoofZone_UltrasonicNode1_UltrasonicSensor,90
11.166,RoofZone_UltrasonicNode1_UltrasonicSensor,100
11.254,RoofZone_UltrasonicNode1_UltrasonicSensor,120
11.296,RoofZone_UltrasonicNode1_UltrasonicSensor,100
11.369,RoofZone_UltrasonicNode1_UltrasonicSensor,90
11.432,RoofZone_UltrasonicNode1_UltrasonicSensor,150
11.494,RoofZone_UltrasonicNode1_UltrasonicSensor,60
11.538,RoofZone_UltrasonicNode1_UltrasonicSensor,250
11.587,RoofZone_UltrasonicNode1_UltrasonicSensor,20
11.628,RoofZone_UltrasonicNode1_UltrasonicSensor,30
11.671,RoofZone_UltrasonicNode1_UltrasonicSensor,140
11.713,RoofZone_UltrasonicNode1_UltrasonicSensor,50
11.757,RoofZone_UltrasonicNode1_UltrasonicSensor,160
11.800,RoofZone_UltrasonicNode1_UltrasonicSensor,70
11.855,RoofZone_UltrasonicNode1_UltrasonicSensor,180
11.912,RoofZone_UltrasonicNode1_UltrasonicSensor,90
11.959,RoofZone_UltrasonicNode1_UltrasonicSensor,100
12.007,RoofZone_UltrasonicNode1_UltrasonicSensor,120
12.052,RoofZone_UltrasonicNode1_UltrasonicSensor,100
12.098,RoofZone_UltrasonicNode1_UltrasonicSensor,90
12.146,RoofZone_UltrasonicNode1_UltrasonicSensor,150
12.188,RoofZone_UltrasonicNode1_UltrasonicSensor,60
12.229,RoofZone_UltrasonicNode1_UltrasonicSensor,250
12.272,RoofZone_UltrasonicNode1_UltrasonicSensor,20
12.313,RoofZone_UltrasonicNode1_UltrasonicSensor,30
12.376,RoofZone_UltrasonicNode1_UltrasonicSensor,140
12.438,RoofZone_UltrasonicNode1_UltrasonicSensor,50
12.483,RoofZone_UltrasonicNode1_UltrasonicSensor,160
12.533,RoofZone_UltrasonicNode1_UltrasonicSensor,70
12.574,RoofZone_UltrasonicNode1_UltrasonicSensor,180
12.616,RoofZone_UltrasonicNode1_UltrasonicSensor,90
12.688,RoofZone_UltrasonicNode1_UltrasonicSensor,100
12.730,RoofZone_UltrasonicNode1_UltrasonicSensor,120
12.773,RoofZone_UltrasonicNode1_UltrasonicSensor,100
12.829,RoofZone_UltrasonicNode1_UltrasonicSensor,90
12.872,RoofZone_UltrasonicNode1_UltrasonicSensor,150
12.926,RoofZone_UltrasonicNode1_UltrasonicSensor,60
12.973,RoofZone_UltrasonicNode1_UltrasonicSensor,250
13.030,RoofZone_UltrasonicNode1_UltrasonicSensor,20
13.092,RoofZone_UltrasonicNode1_UltrasonicSensor,30
13.139,RoofZone_UltrasonicNode1_UltrasonicSensor,140
13.187,RoofZone_UltrasonicNode1_UltrasonicSensor,50
13.234,RoofZone_UltrasonicNode1_UltrasonicSensor,160
13.279,RoofZone_UltrasonicNode1_UltrasonicSensor,70
13.332,RoofZone_UltrasonicNode1_UltrasonicSensor,180
13.403,RoofZone_UltrasonicNode1_UltrasonicSensor,90
13.449,RoofZone_UltrasonicNode1_UltrasonicSensor,100
13.495,RoofZone_UltrasonicNode1_UltrasonicSensor,120
13.547,RoofZone_UltrasonicNode1_UltrasonicSensor,100
13.604,RoofZone_UltrasonicNode1_UltrasonicSensor,90
13.653,RoofZone_UltrasonicNode1_UltrasonicSensor,150
13.695,RoofZone_UltrasonicNode1_UltrasonicSensor,60
13.740,RoofZone_UltrasonicNode1_UltrasonicSensor,250
13.802,RoofZone_UltrasonicNode1_UltrasonicSensor,20
13.849,RoofZone_UltrasonicNode1_UltrasonicSensor,30
13.890,RoofZone_UltrasonicNode1_UltrasonicSensor,140
13.931,RoofZone_UltrasonicNode1_UltrasonicSensor,50
13.979,RoofZone_UltrasonicNode1_UltrasonicSensor,160
14.025,RoofZone_UltrasonicNode1_UltrasonicSensor,70
14.067,RoofZone_UltrasonicNode1_UltrasonicSensor,180
14.115,RoofZone_UltrasonicNode1_UltrasonicSensor,90
14.168,RoofZone_UltrasonicNode1_UltrasonicSensor,100
14.211,RoofZone_UltrasonicNode1_UltrasonicSensor,120
14.254,RoofZone_UltrasonicNode1_UltrasonicSensor,100
14.300,RoofZone_UltrasonicNode1_UltrasonicSensor,90
14.401,RoofZone_UltrasonicNode1_UltrasonicSensor,150
14.456,RoofZone_UltrasonicNode1_UltrasonicSensor,60
14.502,RoofZone_UltrasonicNode1_UltrasonicSensor,250
14.551,RoofZone_UltrasonicNode1_UltrasonicSensor,20
14.594,RoofZone_UltrasonicNode1_UltrasonicSensor,30
14.636,RoofZone_UltrasonicNode1_UltrasonicSensor,140
14.679,RoofZone_UltrasonicNode1_UltrasonicSensor,50
14.724,RoofZone_UltrasonicNode1_UltrasonicSensor,160
14.774,RoofZone_UltrasonicNode1_UltrasonicSensor,70
14.830,RoofZone_UltrasonicNode1_UltrasonicSensor,180
14.881,RoofZone_UltrasonicNode1_UltrasonicSensor,90
14.924,RoofZone_UltrasonicNode1_UltrasonicSensor,100
14.965,RoofZone_UltrasonicNode1_UltrasonicSensor,120
15.033,RoofZone_UltrasonicNode1_UltrasonicSensor,100
15.076,RoofZone_UltrasonicNode1_UltrasonicSensor,90
15.126,RoofZone_UltrasonicNode1_UltrasonicSensor,150
15.187,RoofZone_UltrasonicNode1_UltrasonicSensor,60
15.249,RoofZone_UltrasonicNode1_UltrasonicSensor,250
15.311,RoofZone_UltrasonicNode1_UltrasonicSensor,20
15.358,RoofZone_UltrasonicNode1_UltrasonicSensor,30
15.420,RoofZone_UltrasonicNode1_UltrasonicSensor,140
15.462,RoofZone_UltrasonicNode1_UltrasonicSensor,50
15.506,RoofZone_UltrasonicNode1_UltrasonicSensor,160
15.559,RoofZone_UltrasonicNode1_UltrasonicSensor,70
15.610,RoofZone_UltrasonicNode1_UltrasonicSensor,180
15.657,RoofZone_UltrasonicNode1_UltrasonicSensor,90
15.701,RoofZone_UltrasonicNode1_UltrasonicSensor,100
15.751,RoofZone_UltrasonicNode1_UltrasonicSensor,120
15.807,RoofZone_UltrasonicNode1_UltrasonicSensor,100
15.854,RoofZone_UltrasonicNode1_UltrasonicSensor,90
15.905,RoofZone_UltrasonicNode1_UltrasonicSensor,150
15.947,RoofZone_UltrasonicNode1_UltrasonicSensor,60
15.988,RoofZone_UltrasonicNode1_UltrasonicSensor,250
16.056,RoofZone_UltrasonicNode1_UltrasonicSensor,20
16.119,RoofZone_UltrasonicNode1_UltrasonicSensor,30
16.164,RoofZone_UltrasonicNode1_UltrasonicSensor,140
16.208,RoofZone_UltrasonicNode1_UltrasonicSensor,50
16.275,RoofZone_UltrasonicNode1_UltrasonicSensor,160
16.317,RoofZone_UltrasonicNode1_UltrasonicSensor,70
16.374,RoofZone_UltrasonicNode1_UltrasonicSensor,180
16.431,RoofZone_UltrasonicNode1_UltrasonicSensor,90
16.483,RoofZone_UltrasonicNode1_UltrasonicSensor,100
16.530,RoofZone_UltrasonicNode1_UltrasonicSensor,120
16.587,RoofZone_UltrasonicNode1_UltrasonicSensor,100
16.639,RoofZone_UltrasonicNode1_UltrasonicSensor,90
16.697,RoofZone_UltrasonicNode1_UltrasonicSensor,150
16.739,RoofZone_UltrasonicNode1_UltrasonicSensor,60
16.806,RoofZone_UltrasonicNode1_UltrasonicSensor,250
16.867,RoofZone_UltrasonicNode1_UltrasonicSensor,20
16.944,RoofZone_UltrasonicNode1_UltrasonicSensor,30
16.998,RoofZone_UltrasonicNode1_UltrasonicSensor,140
17.054,RoofZone_UltrasonicNode1_UltrasonicSensor,50
17.106,RoofZone_UltrasonicNode1_UltrasonicSensor,160
17.152,RoofZone_UltrasonicNode1_UltrasonicSensor,70
17.195,RoofZone_UltrasonicNode1_UltrasonicSensor,180
17.258,RoofZone_UltrasonicNode1_UltrasonicSensor,90
17.305,RoofZone_UltrasonicNode1_UltrasonicSensor,100
17.366,RoofZone_UltrasonicNode1_UltrasonicSensor,120
17.413,RoofZone_UltrasonicNode1_UltrasonicSensor,100
17.455,RoofZone_UltrasonicNode1_UltrasonicSensor,90
17.513,RoofZone_UltrasonicNode1_UltrasonicSensor,150
17.569,RoofZone_UltrasonicNode1_UltrasonicSensor,60
17.632,RoofZone_UltrasonicNode1_UltrasonicSensor,250
17.673,RoofZone_UltrasonicNode1_UltrasonicSensor,20
17.725,RoofZone_UltrasonicNode1_UltrasonicSensor,30
17.767,RoofZone_UltrasonicNode1_UltrasonicSensor,140
17.834,RoofZone_UltrasonicNode1_UltrasonicSensor,50
17.897,RoofZone_UltrasonicNode1_UltrasonicSensor,160
17.940,RoofZone_UltrasonicNode1_UltrasonicSensor,70
17.981,RoofZone_UltrasonicNode1_UltrasonicSensor,180
18.038,RoofZone_UltrasonicNode1_UltrasonicSensor,90
18.099,RoofZone_UltrasonicNode1_UltrasonicSensor,100
18.151,RoofZone_UltrasonicNode1_UltrasonicSensor,120
18.195,RoofZone_UltrasonicNode1_UltrasonicSensor,100
18.235,RoofZone_UltrasonicNode1_UltrasonicSensor,90
18.278,RoofZone_UltrasonicNode1_UltrasonicSensor,150
18.320,RoofZone_UltrasonicNode1_UltrasonicSensor,60
18.378,RoofZone_UltrasonicNode1_UltrasonicSensor,250
18.419,RoofZone_UltrasonicNode1_UltrasonicSensor,20
18.485,RoofZone_UltrasonicNode1_UltrasonicSensor,30
18.548,RoofZone_UltrasonicNode1_UltrasonicSensor,140
18.590,RoofZone_UltrasonicNode1_UltrasonicSensor,50
18.648,RoofZone_UltrasonicNode1_UltrasonicSensor,160
18.700,RoofZone_UltrasonicNode1_UltrasonicSensor,70
18.743,RoofZone_UltrasonicNode1_UltrasonicSensor,180
18.784,RoofZone_UltrasonicNode1_UltrasonicSensor,90
18.826,RoofZone_UltrasonicNode1_UltrasonicSensor,100
18.872,RoofZone_UltrasonicNode1_UltrasonicSensor,120
18.916,RoofZone_UltrasonicNode1_UltrasonicSensor,100
18.968,RoofZone_UltrasonicNode1_UltrasonicSensor,90
19.020,RoofZone_UltrasonicNode1_UltrasonicSensor,150
19.069,RoofZone_UltrasonicNode1_UltrasonicSensor,60
19.110,RoofZone_UltrasonicNode1_UltrasonicSensor,250
19.157,RoofZone_UltrasonicNode1_UltrasonicSensor,20
19.221,RoofZone_UltrasonicNode1_UltrasonicSensor,30
19.282,RoofZone_UltrasonicNode1_UltrasonicSensor,140
19.350,RoofZone_UltrasonicNode1_UltrasonicSensor,50
19.422,RoofZone_UltrasonicNode1_UltrasonicSensor,160
19.465,RoofZone_UltrasonicNode1_UltrasonicSensor,70
19.532,RoofZone_UltrasonicNode1_UltrasonicSensor,180
19.583,RoofZone_UltrasonicNode1_UltrasonicSensor,90
19.641,RoofZone_UltrasonicNode1_UltrasonicSensor,100
19.687,RoofZone_UltrasonicNode1_UltrasonicSensor,120
19.730,RoofZone_UltrasonicNode1_UltrasonicSensor,100
19.781,RoofZone_UltrasonicNode1_UltrasonicSensor,90
19.828,RoofZone_UltrasonicNode1_UltrasonicSensor,150
19.879,RoofZone_UltrasonicNode1_UltrasonicSensor,60
19.941,RoofZone_UltrasonicNode1_UltrasonicSensor,250
19.988,RoofZone_UltrasonicNode1_UltrasonicSensor,20
20.089,RoofZone_UltrasonicNode1_UltrasonicSensor,30
20.154,RoofZone_UltrasonicNode1_UltrasonicSensor,140
20.216,RoofZone_UltrasonicNode1_UltrasonicSensor,50
20.278,RoofZone_UltrasonicNode1_UltrasonicSensor,160
20.339,RoofZone_UltrasonicNode1_UltrasonicSensor,70
20.390,RoofZone_UltrasonicNode1_UltrasonicSensor,180
20.447,RoofZone_UltrasonicNode1_UltrasonicSensor,90
20.499,RoofZone_UltrasonicNode1_UltrasonicSensor,100
20.555,RoofZone_UltrasonicNode1_UltrasonicSensor,120
20.601,RoofZone_UltrasonicNode1_UltrasonicSensor,100
20.647,RoofZone_UltrasonicNode1_UltrasonicSensor,90
20.695,RoofZone_UltrasonicNode1_UltrasonicSensor,150
20.758,RoofZone_UltrasonicNode1_UltrasonicSensor,60
20.802,RoofZone_UltrasonicNode1_UltrasonicSensor,250
20.867,RoofZone_UltrasonicNode1_UltrasonicSensor,20
20.929,RoofZone_UltrasonicNode1_UltrasonicSensor,30
20.974,RoofZone_UltrasonicNode1_UltrasonicSensor,140
21.050,RoofZone_UltrasonicNode1_UltrasonicSensor,50
21.093,RoofZone_UltrasonicNode1_UltrasonicSensor,160
21.149,RoofZone_UltrasonicNode1_UltrasonicSensor,70
21.194,RoofZone_UltrasonicNode1_UltrasonicSensor,180
21.237,RoofZone_UltrasonicNode1_UltrasonicSensor,90
21.286,RoofZone_UltrasonicNode1_UltrasonicSensor,100
21.342,RoofZone_UltrasonicNode1_UltrasonicSensor,120
21.398,RoofZone_UltrasonicNode1_UltrasonicSensor,100
21.439,RoofZone_UltrasonicNode1_UltrasonicSensor,90
21.491,RoofZone_UltrasonicNode1_UltrasonicSensor,150
21.545,RoofZone_UltrasonicNode1_UltrasonicSensor,60
21.601,RoofZone_UltrasonicNode1_UltrasonicSensor,250
21.681,RoofZone_UltrasonicNode1_UltrasonicSensor,20
21.728,RoofZone_UltrasonicNode1_UltrasonicSensor,30
21.772,RoofZone_UltrasonicNode1_UltrasonicSensor,140
21.818,RoofZone_UltrasonicNode1_UltrasonicSensor,50
21.864,RoofZone_UltrasonicNode1_UltrasonicSensor,160
21.907,RoofZone_UltrasonicNode1_UltrasonicSensor,70
21.949,RoofZone_UltrasonicNode1_UltrasonicSensor,180
21.993,RoofZone_UltrasonicNode1_UltrasonicSensor,90
22.045,RoofZone_UltrasonicNode1_UltrasonicSensor,100
22.101,RoofZone_UltrasonicNode1_UltrasonicSensor,120
22.142,RoofZone_UltrasonicNode1_UltrasonicSensor,100
22.185,RoofZone_UltrasonicNode1_UltrasonicSensor,90
22.228,RoofZone_UltrasonicNode1_UltrasonicSensor,150
22.271,RoofZone_UltrasonicNode1_UltrasonicSensor,60
22.319,RoofZone_UltrasonicNode1_UltrasonicSensor,250
22.365,RoofZone_UltrasonicNode1_UltrasonicSensor,20
