Timestamp,Object Name,Distance
2024-11-20T01:47:17.388529500,Zone1_UltrasonicNode2_UltrasonicSensor,59
2024-11-20T01:47:18.391497400,Zone1_UltrasonicNode2_UltrasonicSensor,120
2024-11-20T01:47:19.392495600,Zone1_UltrasonicNode2_UltrasonicSensor,70
2024-11-20T01:47:20.403842600,Zone1_UltrasonicNode2_UltrasonicSensor,180
2024-11-20T01:47:21.418138900,Zone1_UltrasonicNode2_UltrasonicSensor,90
2024-11-20T01:47:22.421154300,Zone1_UltrasonicNode2_UltrasonicSensor,100
2024-11-20T01:47:23.436746600,Zone1_UltrasonicNode2_UltrasonicSensor,130
2024-11-20T01:47:24.440459100,Zone1_UltrasonicNode2_UltrasonicSensor,140
2024-11-20T01:47:25.452608100,Zone1_UltrasonicNode2_UltrasonicSensor,250
2024-11-20T01:47:26.472424,Zone1_UltrasonicNode2_UltrasonicSensor,150
2024-11-20T01:47:27.485582300,Zone1_UltrasonicNode2_UltrasonicSensor,60
2024-11-20T01:47:28.499317900,Zone1_UltrasonicNode2_UltrasonicSensor,250
2024-11-20T01:47:29.513973700,Zone1_UltrasonicNode2_UltrasonicSensor,200
2024-11-20T01:47:30.526056800,Zone1_UltrasonicNode2_UltrasonicSensor,15
2024-11-20T01:47:31.528514500,Zone1_UltrasonicNode2_UltrasonicSensor,10
2024-11-20T01:47:32.531556900,Zone1_UltrasonicNode2_UltrasonicSensor,59
2024-11-20T01:47:33.542676300,Zone1_UltrasonicNode2_UltrasonicSensor,120
2024-11-20T01:47:34.555025,Zone1_UltrasonicNode2_UltrasonicSensor,70
2024-11-20T01:47:35.567256500,Zone1_UltrasonicNode2_UltrasonicSensor,180
2024-11-20T01:47:36.582465100,Zone1_UltrasonicNode2_UltrasonicSensor,90
2024-11-20T01:47:37.594871800,Zone1_UltrasonicNode2_UltrasonicSensor,100
2024-11-20T01:47:38.608463200,Zone1_UltrasonicNode2_UltrasonicSensor,130
2024-11-20T01:47:39.623502500,Zone1_UltrasonicNode2_UltrasonicSensor,140
2024-11-20T01:47:40.637439300,Zone1_UltrasonicNode2_UltrasonicSensor,250
2024-11-20T01:47:41.652379600,Zone1_UltrasonicNode2_UltrasonicSensor,150
2024-11-20T01:47:42.667502400,Zone1_UltrasonicNode2_UltrasonicSensor,60
2024-11-20T01:47:43.673308700,Zone1_UltrasonicNode2_UltrasonicSensor,250
2024-11-20T01:47:44.688931,Zone1_UltrasonicNode2_UltrasonicSensor,200
2024-11-20T01:47:45.695362200,Zone1_UltrasonicNode2_UltrasonicSensor,15
2024-11-20T01:47:46.699236900,Zone1_UltrasonicNode2_UltrasonicSensor,10
2024-11-20T01:47:47.700552200,Zone1_UltrasonicNode2_UltrasonicSensor,59
2024-11-20T01:47:48.701843500,Zone1_UltrasonicNode2_UltrasonicSensor,120
2024-11-20T01:47:49.710332100,Zone1_UltrasonicNode2_UltrasonicSensor,70
2024-11-20T01:47:50.722105,Zone1_UltrasonicNode2_UltrasonicSensor,180
2024-11-20T01:47:51.726863100,Zone1_UltrasonicNode2_UltrasonicSensor,90
2024-11-20T01:47:52.738038700,Zone1_UltrasonicNode2_UltrasonicSensor,100
2024-11-20T01:47:53.752523400,Zone1_UltrasonicNode2_UltrasonicSensor,130
2024-11-20T01:47:54.754346800,Zone1_UltrasonicNode2_UltrasonicSensor,140
2024-11-20T01:47:55.757137700,Zone1_UltrasonicNode2_UltrasonicSensor,250
2024-11-20T01:47:56.770171400,Zone1_UltrasonicNode2_UltrasonicSensor,150
2024-11-20T01:47:57.771523400,Zone1_UltrasonicNode2_UltrasonicSensor,60
2024-11-20T01:47:58.785773200,Zone1_UltrasonicNode2_UltrasonicSensor,250
2024-11-20T01:47:59.801249800,Zone1_UltrasonicNode2_UltrasonicSensor,200
2024-11-20T01:48:00.812855,Zone1_UltrasonicNode2_UltrasonicSensor,15
2024-11-20T01:48:01.827426700,Zone1_UltrasonicNode2_UltrasonicSensor,10
2024-11-20T01:48:02.837347100,Zone1_UltrasonicNode2_UltrasonicSensor,59
2024-11-20T01:48:03.852905500,Zone1_UltrasonicNode2_UltrasonicSensor,120
2024-11-20T01:48:04.865912,Zone1_UltrasonicNode2_UltrasonicSensor,70
2024-11-20T01:48:05.878141300,Zone1_UltrasonicNode2_UltrasonicSensor,180
2024-11-20T01:48:06.882213300,Zone1_UltrasonicNode2_UltrasonicSensor,90
2024-11-20T01:48:07.886517400,Zone1_UltrasonicNode2_UltrasonicSensor,100
2024-11-20T01:48:08.901438500,Zone1_UltrasonicNode2_UltrasonicSensor,130
2024-11-20T01:48:09.906356300,Zone1_UltrasonicNode2_UltrasonicSensor,140
2024-11-20T01:48:10.919965500,Zone1_UltrasonicNode2_UltrasonicSensor,250
2024-11-20T01:48:11.932706200,Zone1_UltrasonicNode2_UltrasonicSensor,150
2024-11-20T01:48:12.939362700,Zone1_UltrasonicNode2_UltrasonicSensor,60
2024-11-20T01:48:13.953108100,Zone1_UltrasonicNode2_UltrasonicSensor,250
2024-11-20T01:48:14.966015,Zone1_UltrasonicNode2_UltrasonicSensor,200
2024-11-20T01:48:15.976454900,Zone1_UltrasonicNode2_UltrasonicSensor,15
2024-11-20T01:48:16.991823200,Zone1_UltrasonicNode2_UltrasonicSensor,10
2024-11-20T01:48:18.005732500,Zone1_UltrasonicNode2_UltrasonicSensor,59
2024-11-20T01:48:19.019350100,Zone1_UltrasonicNode2_UltrasonicSensor,120
2024-11-20T01:48:20.022334700,Zone1_UltrasonicNode2_UltrasonicSensor,70
2024-11-20T01:48:21.037783100,Zone1_UltrasonicNode2_UltrasonicSensor,180
2024-11-20T01:48:22.052477400,Zone1_UltrasonicNode2_UltrasonicSensor,90
2024-11-20T01:48:23.067411900,Zone1_UltrasonicNode2_UltrasonicSensor,100
2024-11-20T01:48:24.080379900,Zone1_UltrasonicNode2_UltrasonicSensor,130
2024-11-20T01:48:25.095078200,Zone1_UltrasonicNode2_UltrasonicSensor,140
2024-11-20T01:48:26.125640300,Zone1_UltrasonicNode2_UltrasonicSensor,250
2024-11-20T01:48:27.141133900,Zone1_UltrasonicNode2_UltrasonicSensor,150
2024-11-20T01:48:28.155162,Zone1_UltrasonicNode2_UltrasonicSensor,60
2024-11-20T01:48:29.167782700,Zone1_UltrasonicNode2_UltrasonicSensor,250
2024-11-20T01:48:30.183424800,Zone1_UltrasonicNode2_UltrasonicSensor,200
2024-11-20T01:48:31.198778300,Zone1_UltrasonicNode2_UltrasonicSensor,15
2024-11-20T01:48:32.202377700,Zone1_UltrasonicNode2_UltrasonicSensor,10
2024-11-20T01:48:33.210803100,Zone1_UltrasonicNode2_UltrasonicSensor,59
2024-11-20T01:48:34.214267900,Zone1_UltrasonicNode2_UltrasonicSensor,120
2024-11-20T01:48:35.222700200,Zone1_UltrasonicNode2_UltrasonicSensor,70
