Timestamp,Object Name,Distance
9.284,RoofZone_UltrasonicNode4_UltrasonicSensor,200
9.329,RoofZone_UltrasonicNode4_UltrasonicSensor,15
9.379,RoofZone_UltrasonicNode4_UltrasonicSensor,10
9.424,RoofZone_UltrasonicNode4_UltrasonicSensor,59
9.472,RoofZone_UltrasonicNode4_UltrasonicSensor,120
9.518,RoofZone_UltrasonicNode4_UltrasonicSensor,70
9.562,RoofZone_UltrasonicNode4_UltrasonicSensor,180
9.606,RoofZone_UltrasonicNode4_UltrasonicSensor,90
9.658,RoofZone_UltrasonicNode4_UltrasonicSensor,100
9.725,RoofZone_UltrasonicNode4_UltrasonicSensor,130
9.783,RoofZone_UltrasonicNode4_UltrasonicSensor,140
9.827,RoofZone_UltrasonicNode4_UltrasonicSensor,250
9.875,RoofZone_UltrasonicNode4_UltrasonicSensor,150
9.917,RoofZone_UltrasonicNode4_UltrasonicSensor,60
9.969,RoofZone_UltrasonicNode4_UltrasonicSensor,250
10.014,RoofZone_UltrasonicNode4_UltrasonicSensor,200
10.056,RoofZone_UltrasonicNode4_UltrasonicSensor,15
10.108,RoofZone_UltrasonicNode4_UltrasonicSensor,10
10.154,RoofZone_UltrasonicNode4_UltrasonicSensor,59
10.216,RoofZone_UltrasonicNode4_UltrasonicSensor,120
10.264,RoofZone_UltrasonicNode4_UltrasonicSensor,70
10.316,RoofZone_UltrasonicNode4_UltrasonicSensor,180
10.359,RoofZone_UltrasonicNode4_UltrasonicSensor,90
10.418,RoofZone_UltrasonicNode4_UltrasonicSensor,100
10.471,RoofZone_UltrasonicNode4_UltrasonicSensor,130
10.527,RoofZone_UltrasonicNode4_UltrasonicSensor,140
10.573,RoofZone_UltrasonicNode4_UltrasonicSensor,250
10.621,RoofZone_UltrasonicNode4_UltrasonicSensor,150
10.685,RoofZone_UltrasonicNode4_UltrasonicSensor,60
10.727,RoofZone_UltrasonicNode4_UltrasonicSensor,250
10.770,RoofZone_UltrasonicNode4_UltrasonicSensor,200
10.813,RoofZone_UltrasonicNode4_UltrasonicSensor,15
10.860,RoofZone_UltrasonicNode4_UltrasonicSensor,10
10.918,RoofZone_UltrasonicNode4_UltrasonicSensor,59
10.970,RoofZone_UltrasonicNode4_UltrasonicSensor,120
11.018,RoofZone_UltrasonicNode4_UltrasonicSensor,70
11.074,RoofZone_UltrasonicNode4_UltrasonicSensor,180
11.117,RoofZone_UltrasonicNode4_UltrasonicSensor,90
11.222,RoofZone_UltrasonicNode4_UltrasonicSensor,100
11.264,RoofZone_UltrasonicNode4_UltrasonicSensor,130
11.305,RoofZone_UltrasonicNode4_UltrasonicSensor,140
11.369,RoofZone_UltrasonicNode4_UltrasonicSensor,250
11.413,RoofZone_UltrasonicNode4_UltrasonicSensor,150
11.470,RoofZone_UltrasonicNode4_UltrasonicSensor,60
11.512,RoofZone_UltrasonicNode4_UltrasonicSensor,250
11.555,RoofZone_UltrasonicNode4_UltrasonicSensor,200
11.598,RoofZone_UltrasonicNode4_UltrasonicSensor,15
11.648,RoofZone_UltrasonicNode4_UltrasonicSensor,10
11.689,RoofZone_UltrasonicNode4_UltrasonicSensor,59
11.748,RoofZone_UltrasonicNode4_UltrasonicSensor,120
11.789,RoofZone_UltrasonicNode4_UltrasonicSensor,70
11.851,RoofZone_UltrasonicNode4_UltrasonicSensor,180
11.912,RoofZone_UltrasonicNode4_UltrasonicSensor,90
11.966,RoofZone_UltrasonicNode4_UltrasonicSensor,100
12.022,RoofZone_UltrasonicNode4_UltrasonicSensor,130
12.084,RoofZone_UltrasonicNode4_UltrasonicSensor,140
12.137,RoofZone_UltrasonicNode4_UltrasonicSensor,250
12.180,RoofZone_UltrasonicNode4_UltrasonicSensor,150
12.237,RoofZone_UltrasonicNode4_UltrasonicSensor,60
12.283,RoofZone_UltrasonicNode4_UltrasonicSensor,250
12.325,RoofZone_UltrasonicNode4_UltrasonicSensor,200
12.375,RoofZone_UltrasonicNode4_UltrasonicSensor,15
12.438,RoofZone_UltrasonicNode4_UltrasonicSensor,10
12.490,RoofZone_UltrasonicNode4_UltrasonicSensor,59
12.547,RoofZone_UltrasonicNode4_UltrasonicSensor,120
12.590,RoofZone_UltrasonicNode4_UltrasonicSensor,70
12.642,RoofZone_UltrasonicNode4_UltrasonicSensor,180
12.705,RoofZone_UltrasonicNode4_UltrasonicSensor,90
12.752,RoofZone_UltrasonicNode4_UltrasonicSensor,100
12.796,RoofZone_UltrasonicNode4_UltrasonicSensor,130
12.860,RoofZone_UltrasonicNode4_UltrasonicSensor,140
12.905,RoofZone_UltrasonicNode4_UltrasonicSensor,250
12.951,RoofZone_UltrasonicNode4_UltrasonicSensor,150
12.993,RoofZone_UltrasonicNode4_UltrasonicSensor,60
13.046,RoofZone_UltrasonicNode4_UltrasonicSensor,250
13.093,RoofZone_UltrasonicNode4_UltrasonicSensor,200
13.139,RoofZone_UltrasonicNode4_UltrasonicSensor,15
13.188,RoofZone_UltrasonicNode4_UltrasonicSensor,10
13.234,RoofZone_UltrasonicNode4_UltrasonicSensor,59
13.279,RoofZone_UltrasonicNode4_UltrasonicSensor,120
13.330,RoofZone_UltrasonicNode4_UltrasonicSensor,70
13.387,RoofZone_UltrasonicNode4_UltrasonicSensor,180
13.439,RoofZone_UltrasonicNode4_UltrasonicSensor,90
13.494,RoofZone_UltrasonicNode4_UltrasonicSensor,100
13.547,RoofZone_UltrasonicNode4_UltrasonicSensor,130
13.604,RoofZone_UltrasonicNode4_UltrasonicSensor,140
13.653,RoofZone_UltrasonicNode4_UltrasonicSensor,250
13.695,RoofZone_UltrasonicNode4_UltrasonicSensor,150
13.740,RoofZone_UltrasonicNode4_UltrasonicSensor,60
13.802,RoofZone_UltrasonicNode4_UltrasonicSensor,250
13.849,RoofZone_UltrasonicNode4_UltrasonicSensor,200
13.890,RoofZone_UltrasonicNode4_UltrasonicSensor,15
13.931,RoofZone_UltrasonicNode4_UltrasonicSensor,10
13.973,RoofZone_UltrasonicNode4_UltrasonicSensor,59
14.026,RoofZone_UltrasonicNode4_UltrasonicSensor,120
14.073,RoofZone_UltrasonicNode4_UltrasonicSensor,70
14.129,RoofZone_UltrasonicNode4_UltrasonicSensor,180
14.177,RoofZone_UltrasonicNode4_UltrasonicSensor,90
14.222,RoofZone_UltrasonicNode4_UltrasonicSensor,100
14.264,RoofZone_UltrasonicNode4_UltrasonicSensor,130
14.322,RoofZone_UltrasonicNode4_UltrasonicSensor,140
14.401,RoofZone_UltrasonicNode4_UltrasonicSensor,250
14.456,RoofZone_UltrasonicNode4_UltrasonicSensor,150
14.502,RoofZone_UltrasonicNode4_UltrasonicSensor,60
14.551,RoofZone_UltrasonicNode4_UltrasonicSensor,250
14.594,RoofZone_UltrasonicNode4_UltrasonicSensor,200
14.636,RoofZone_UltrasonicNode4_UltrasonicSensor,15
14.677,RoofZone_UltrasonicNode4_UltrasonicSensor,10
14.722,RoofZone_UltrasonicNode4_UltrasonicSensor,59
14.774,RoofZone_UltrasonicNode4_UltrasonicSensor,120
14.830,RoofZone_UltrasonicNode4_UltrasonicSensor,70
14.876,RoofZone_UltrasonicNode4_UltrasonicSensor,180
14.925,RoofZone_UltrasonicNode4_UltrasonicSensor,90
14.970,RoofZone_UltrasonicNode4_UltrasonicSensor,100
15.023,RoofZone_UltrasonicNode4_UltrasonicSensor,130
15.066,RoofZone_UltrasonicNode4_UltrasonicSensor,140
15.107,RoofZone_UltrasonicNode4_UltrasonicSensor,250
15.162,RoofZone_UltrasonicNode4_UltrasonicSensor,150
15.204,RoofZone_UltrasonicNode4_UltrasonicSensor,60
15.265,RoofZone_UltrasonicNode4_UltrasonicSensor,250
15.326,RoofZone_UltrasonicNode4_UltrasonicSensor,200
15.375,RoofZone_UltrasonicNode4_UltrasonicSensor,15
15.419,RoofZone_UltrasonicNode4_UltrasonicSensor,10
15.482,RoofZone_UltrasonicNode4_UltrasonicSensor,59
15.544,RoofZone_UltrasonicNode4_UltrasonicSensor,120
15.605,RoofZone_UltrasonicNode4_UltrasonicSensor,70
15.657,RoofZone_UltrasonicNode4_UltrasonicSensor,180
15.713,RoofZone_UltrasonicNode4_UltrasonicSensor,90
15.764,RoofZone_UltrasonicNode4_UltrasonicSensor,100
15.822,RoofZone_UltrasonicNode4_UltrasonicSensor,130
15.886,RoofZone_UltrasonicNode4_UltrasonicSensor,140
15.936,RoofZone_UltrasonicNode4_UltrasonicSensor,250
15.978,RoofZone_UltrasonicNode4_UltrasonicSensor,150
16.040,RoofZone_UltrasonicNode4_UltrasonicSensor,60
16.103,RoofZone_UltrasonicNode4_UltrasonicSensor,250
16.156,RoofZone_UltrasonicNode4_UltrasonicSensor,200
16.212,RoofZone_UltrasonicNode4_UltrasonicSensor,15
16.275,RoofZone_UltrasonicNode4_UltrasonicSensor,10
16.321,RoofZone_UltrasonicNode4_UltrasonicSensor,59
16.384,RoofZone_UltrasonicNode4_UltrasonicSensor,120
16.435,RoofZone_UltrasonicNode4_UltrasonicSensor,70
16.483,RoofZone_UltrasonicNode4_UltrasonicSensor,180
16.525,RoofZone_UltrasonicNode4_UltrasonicSensor,90
16.575,RoofZone_UltrasonicNode4_UltrasonicSensor,100
16.634,RoofZone_UltrasonicNode4_UltrasonicSensor,130
16.674,RoofZone_UltrasonicNode4_UltrasonicSensor,140
16.728,RoofZone_UltrasonicNode4_UltrasonicSensor,250
16.770,RoofZone_UltrasonicNode4_UltrasonicSensor,150
16.811,RoofZone_UltrasonicNode4_UltrasonicSensor,60
16.867,RoofZone_UltrasonicNode4_UltrasonicSensor,250
16.915,RoofZone_UltrasonicNode4_UltrasonicSensor,200
16.965,RoofZone_UltrasonicNode4_UltrasonicSensor,15
17.006,RoofZone_UltrasonicNode4_UltrasonicSensor,10
17.060,RoofZone_UltrasonicNode4_UltrasonicSensor,59
17.105,RoofZone_UltrasonicNode4_UltrasonicSensor,120
17.146,RoofZone_UltrasonicNode4_UltrasonicSensor,70
17.194,RoofZone_UltrasonicNode4_UltrasonicSensor,180
17.258,RoofZone_UltrasonicNode4_UltrasonicSensor,90
17.305,RoofZone_UltrasonicNode4_UltrasonicSensor,100
17.347,RoofZone_UltrasonicNode4_UltrasonicSensor,130
17.397,RoofZone_UltrasonicNode4_UltrasonicSensor,140
17.440,RoofZone_UltrasonicNode4_UltrasonicSensor,250
17.482,RoofZone_UltrasonicNode4_UltrasonicSensor,150
17.523,RoofZone_UltrasonicNode4_UltrasonicSensor,60
17.569,RoofZone_UltrasonicNode4_UltrasonicSensor,250
17.632,RoofZone_UltrasonicNode4_UltrasonicSensor,200
17.673,RoofZone_UltrasonicNode4_UltrasonicSensor,15
17.740,RoofZone_UltrasonicNode4_UltrasonicSensor,10
17.786,RoofZone_UltrasonicNode4_UltrasonicSensor,59
17.850,RoofZone_UltrasonicNode4_UltrasonicSensor,120
17.892,RoofZone_UltrasonicNode4_UltrasonicSensor,70
17.933,RoofZone_UltrasonicNode4_UltrasonicSensor,180
17.981,RoofZone_UltrasonicNode4_UltrasonicSensor,90
18.038,RoofZone_UltrasonicNode4_UltrasonicSensor,100
18.099,RoofZone_UltrasonicNode4_UltrasonicSensor,130
18.151,RoofZone_UltrasonicNode4_UltrasonicSensor,140
18.193,RoofZone_UltrasonicNode4_UltrasonicSensor,250
18.235,RoofZone_UltrasonicNode4_UltrasonicSensor,150
18.278,RoofZone_UltrasonicNode4_UltrasonicSensor,60
18.320,RoofZone_UltrasonicNode4_UltrasonicSensor,250
18.378,RoofZone_UltrasonicNode4_UltrasonicSensor,200
18.419,RoofZone_UltrasonicNode4_UltrasonicSensor,15
18.485,RoofZone_UltrasonicNode4_UltrasonicSensor,10
18.548,RoofZone_UltrasonicNode4_UltrasonicSensor,59
18.590,RoofZone_UltrasonicNode4_UltrasonicSensor,120
18.646,RoofZone_UltrasonicNode4_UltrasonicSensor,70
18.690,RoofZone_UltrasonicNode4_UltrasonicSensor,180
18.732,RoofZone_UltrasonicNode4_UltrasonicSensor,90
18.795,RoofZone_UltrasonicNode4_UltrasonicSensor,100
18.857,RoofZone_UltrasonicNode4_UltrasonicSensor,130
18.899,RoofZone_UltrasonicNode4_UltrasonicSensor,140
18.943,RoofZone_UltrasonicNode4_UltrasonicSensor,250
18.999,RoofZone_UltrasonicNode4_UltrasonicSensor,150
19.041,RoofZone_UltrasonicNode4_UltrasonicSensor,60
19.094,RoofZone_UltrasonicNode4_UltrasonicSensor,250
19.146,RoofZone_UltrasonicNode4_UltrasonicSensor,200
19.205,RoofZone_UltrasonicNode4_UltrasonicSensor,15
19.247,RoofZone_UltrasonicNode4_UltrasonicSensor,10
19.299,RoofZone_UltrasonicNode4_UltrasonicSensor,59
19.362,RoofZone_UltrasonicNode4_UltrasonicSensor,120
19.425,RoofZone_UltrasonicNode4_UltrasonicSensor,70
19.474,RoofZone_UltrasonicNode4_UltrasonicSensor,180
19.532,RoofZone_UltrasonicNode4_UltrasonicSensor,90
19.583,RoofZone_UltrasonicNode4_UltrasonicSensor,100
19.641,RoofZone_UltrasonicNode4_UltrasonicSensor,130
19.687,RoofZone_UltrasonicNode4_UltrasonicSensor,140
19.730,RoofZone_UltrasonicNode4_UltrasonicSensor,250
19.781,RoofZone_UltrasonicNode4_UltrasonicSensor,150
19.828,RoofZone_UltrasonicNode4_UltrasonicSensor,60
19.879,RoofZone_UltrasonicNode4_UltrasonicSensor,250
19.941,RoofZone_UltrasonicNode4_UltrasonicSensor,200
19.987,RoofZone_UltrasonicNode4_UltrasonicSensor,15
20.089,RoofZone_UltrasonicNode4_UltrasonicSensor,10
20.154,RoofZone_UltrasonicNode4_UltrasonicSensor,59
20.216,RoofZone_UltrasonicNode4_UltrasonicSensor,120
20.278,RoofZone_UltrasonicNode4_UltrasonicSensor,70
20.339,RoofZone_UltrasonicNode4_UltrasonicSensor,180
20.390,RoofZone_UltrasonicNode4_UltrasonicSensor,90
20.447,RoofZone_UltrasonicNode4_UltrasonicSensor,100
20.499,RoofZone_UltrasonicNode4_UltrasonicSensor,130
20.555,RoofZone_UltrasonicNode4_UltrasonicSensor,140
20.602,RoofZone_UltrasonicNode4_UltrasonicSensor,250
20.648,RoofZone_UltrasonicNode4_UltrasonicSensor,150
20.695,RoofZone_UltrasonicNode4_UltrasonicSensor,60
20.758,RoofZone_UltrasonicNode4_UltrasonicSensor,250
20.803,RoofZone_UltrasonicNode4_UltrasonicSensor,200
20.867,RoofZone_UltrasonicNode4_UltrasonicSensor,15
20.913,RoofZone_UltrasonicNode4_UltrasonicSensor,10
20.960,RoofZone_UltrasonicNode4_UltrasonicSensor,59
21.001,RoofZone_UltrasonicNode4_UltrasonicSensor,120
21.051,RoofZone_UltrasonicNode4_UltrasonicSensor,70
21.093,RoofZone_UltrasonicNode4_UltrasonicSensor,180
21.149,RoofZone_UltrasonicNode4_UltrasonicSensor,90
21.194,RoofZone_UltrasonicNode4_UltrasonicSensor,100
21.237,RoofZone_UltrasonicNode4_UltrasonicSensor,130
21.286,RoofZone_UltrasonicNode4_UltrasonicSensor,140
21.342,RoofZone_UltrasonicNode4_UltrasonicSensor,250
21.397,RoofZone_UltrasonicNode4_UltrasonicSensor,150
21.439,RoofZone_UltrasonicNode4_UltrasonicSensor,60
21.491,RoofZone_UltrasonicNode4_UltrasonicSensor,250
21.534,RoofZone_UltrasonicNode4_UltrasonicSensor,200
21.590,RoofZone_UltrasonicNode4_UltrasonicSensor,15
21.635,RoofZone_UltrasonicNode4_UltrasonicSensor,10
21.715,RoofZone_UltrasonicNode4_UltrasonicSensor,59
21.760,RoofZone_UltrasonicNode4_UltrasonicSensor,120
21.803,RoofZone_UltrasonicNode4_UltrasonicSensor,70
21.854,RoofZone_UltrasonicNode4_UltrasonicSensor,180
21.898,RoofZone_UltrasonicNode4_UltrasonicSensor,90
21.940,RoofZone_UltrasonicNode4_UltrasonicSensor,100
21.991,RoofZone_UltrasonicNode4_UltrasonicSensor,130
22.045,RoofZone_UltrasonicNode4_UltrasonicSensor,140
22.101,RoofZone_UltrasonicNode4_UltrasonicSensor,250
22.142,RoofZone_UltrasonicNode4_UltrasonicSensor,150
22.185,RoofZone_UltrasonicNode4_UltrasonicSensor,60
22.228,RoofZone_UltrasonicNode4_UltrasonicSensor,250
22.271,RoofZone_UltrasonicNode4_UltrasonicSensor,200
