Timestamp,Object Name,Connected Device 0,Switch 0 Status
11.779,Zone3_GateNode_relay,Zone3_GateNode_motor,false
11.855,Zone3_GateNode_relay,Zone3_GateNode_motor,false
11.915,Zone3_GateNode_relay,Zone3_GateNode_motor,false
11.983,Zone3_GateNode_relay,Zone3_GateNode_motor,false
12.051,Zone3_GateNode_relay,Zone3_GateNode_motor,false
12.127,Zone3_GateNode_relay,Zone3_GateNode_motor,false
12.195,Zone3_GateNode_relay,Zone3_GateNode_motor,false
12.268,Zone3_GateNode_relay,Zone3_GateNode_motor,false
12.357,Zone3_GateNode_relay,Zone3_GateNode_motor,false
12.435,Zone3_GateNode_relay,Zone3_GateNode_motor,false
12.528,Zone3_GateNode_relay,Zone3_GateNode_motor,false
12.595,Zone3_GateNode_relay,Zone3_GateNode_motor,false
12.662,Zone3_GateNode_relay,Zone3_GateNode_motor,false
12.722,Zone3_GateNode_relay,Zone3_GateNode_motor,false
12.800,Zone3_GateNode_relay,Zone3_GateNode_motor,false
12.865,Zone3_GateNode_relay,Zone3_GateNode_motor,false
12.931,Zone3_GateNode_relay,Zone3_GateNode_motor,false
13.002,Zone3_GateNode_relay,Zone3_GateNode_motor,false
13.064,Zone3_GateNode_relay,Zone3_GateNode_motor,false
13.132,Zone3_GateNode_relay,Zone3_GateNode_motor,false
13.208,Zone3_GateNode_relay,Zone3_GateNode_motor,false
13.273,Zone3_GateNode_relay,Zone3_GateNode_motor,false
13.350,Zone3_GateNode_relay,Zone3_GateNode_motor,false
13.419,Zone3_GateNode_relay,Zone3_GateNode_motor,false
13.485,Zone3_GateNode_relay,Zone3_GateNode_motor,false
13.561,Zone3_GateNode_relay,Zone3_GateNode_motor,false
13.629,Zone3_GateNode_relay,Zone3_GateNode_motor,false
13.705,Zone3_GateNode_relay,Zone3_GateNode_motor,false
13.773,Zone3_GateNode_relay,Zone3_GateNode_motor,false
13.846,Zone3_GateNode_relay,Zone3_GateNode_motor,false
13.906,Zone3_GateNode_relay,Zone3_GateNode_motor,false
13.967,Zone3_GateNode_relay,Zone3_GateNode_motor,false
14.034,Zone3_GateNode_relay,Zone3_GateNode_motor,false
14.102,Zone3_GateNode_relay,Zone3_GateNode_motor,false
14.162,Zone3_GateNode_relay,Zone3_GateNode_motor,false
14.222,Zone3_GateNode_relay,Zone3_GateNode_motor,false
14.293,Zone3_GateNode_relay,Zone3_GateNode_motor,false
14.353,Zone3_GateNode_relay,Zone3_GateNode_motor,false
14.422,Zone3_GateNode_relay,Zone3_GateNode_motor,false
14.490,Zone3_GateNode_relay,Zone3_GateNode_motor,false
14.551,Zone3_GateNode_relay,Zone3_GateNode_motor,false
14.611,Zone3_GateNode_relay,Zone3_GateNode_motor,false
14.679,Zone3_GateNode_relay,Zone3_GateNode_motor,false
14.747,Zone3_GateNode_relay,Zone3_GateNode_motor,false
14.807,Zone3_GateNode_relay,Zone3_GateNode_motor,false
14.867,Zone3_GateNode_relay,Zone3_GateNode_motor,false
14.927,Zone3_GateNode_relay,Zone3_GateNode_motor,false
15.001,Zone3_GateNode_relay,Zone3_GateNode_motor,false
15.067,Zone3_GateNode_relay,Zone3_GateNode_motor,false
15.127,Zone3_GateNode_relay,Zone3_GateNode_motor,false
15.201,Zone3_GateNode_relay,Zone3_GateNode_motor,false
15.261,Zone3_GateNode_relay,Zone3_GateNode_motor,false
15.321,Zone3_GateNode_relay,Zone3_GateNode_motor,false
15.382,Zone3_GateNode_relay,Zone3_GateNode_motor,false
15.450,Zone3_GateNode_relay,Zone3_GateNode_motor,false
15.510,Zone3_GateNode_relay,Zone3_GateNode_motor,false
15.570,Zone3_GateNode_relay,Zone3_GateNode_motor,false
15.643,Zone3_GateNode_relay,Zone3_GateNode_motor,false
15.704,Zone3_GateNode_relay,Zone3_GateNode_motor,false
15.764,Zone3_GateNode_relay,Zone3_GateNode_motor,false
15.824,Zone3_GateNode_relay,Zone3_GateNode_motor,false
15.896,Zone3_GateNode_relay,Zone3_GateNode_motor,false
15.956,Zone3_GateNode_relay,Zone3_GateNode_motor,false
16.021,Zone3_GateNode_relay,Zone3_GateNode_motor,false
16.087,Zone3_GateNode_relay,Zone3_GateNode_motor,false
16.156,Zone3_GateNode_relay,Zone3_GateNode_motor,false
16.217,Zone3_GateNode_relay,Zone3_GateNode_motor,false
16.277,Zone3_GateNode_relay,Zone3_GateNode_motor,false
16.337,Zone3_GateNode_relay,Zone3_GateNode_motor,false
16.411,Zone3_GateNode_relay,Zone3_GateNode_motor,false
16.480,Zone3_GateNode_relay,Zone3_GateNode_motor,false
16.540,Zone3_GateNode_relay,Zone3_GateNode_motor,false
16.600,Zone3_GateNode_relay,Zone3_GateNode_motor,false
16.669,Zone3_GateNode_relay,Zone3_GateNode_motor,false
16.730,Zone3_GateNode_relay,Zone3_GateNode_motor,false
16.790,Zone3_GateNode_relay,Zone3_GateNode_motor,false
16.858,Zone3_GateNode_relay,Zone3_GateNode_motor,false
16.926,Zone3_GateNode_relay,Zone3_GateNode_motor,false
16.986,Zone3_GateNode_relay,Zone3_GateNode_motor,false
17.049,Zone3_GateNode_relay,Zone3_GateNode_motor,false
17.116,Zone3_GateNode_relay,Zone3_GateNode_motor,false
17.183,Zone3_GateNode_relay,Zone3_GateNode_motor,false
17.243,Zone3_GateNode_relay,Zone3_GateNode_motor,false
17.306,Zone3_GateNode_relay,Zone3_GateNode_motor,false
17.366,Zone3_GateNode_relay,Zone3_GateNode_motor,false
17.427,Zone3_GateNode_relay,Zone3_GateNode_motor,false
17.499,Zone3_GateNode_relay,Zone3_GateNode_motor,false
17.565,Zone3_GateNode_relay,Zone3_GateNode_motor,false
17.642,Zone3_GateNode_relay,Zone3_GateNode_motor,false
17.710,Zone3_GateNode_relay,Zone3_GateNode_motor,false
17.778,Zone3_GateNode_relay,Zone3_GateNode_motor,false
17.865,Zone3_GateNode_relay,Zone3_GateNode_motor,false
17.931,Zone3_GateNode_relay,Zone3_GateNode_motor,false
18.003,Zone3_GateNode_relay,Zone3_GateNode_motor,false
18.079,Zone3_GateNode_relay,Zone3_GateNode_motor,false
18.155,Zone3_GateNode_relay,Zone3_GateNode_motor,false
18.215,Zone3_GateNode_relay,Zone3_GateNode_motor,false
18.302,Zone3_GateNode_relay,Zone3_GateNode_motor,false
18.382,Zone3_GateNode_relay,Zone3_GateNode_motor,false
18.456,Zone3_GateNode_relay,Zone3_GateNode_motor,false
18.520,Zone3_GateNode_relay,Zone3_GateNode_motor,false
18.592,Zone3_GateNode_relay,Zone3_GateNode_motor,false
18.681,Zone3_GateNode_relay,Zone3_GateNode_motor,false
18.743,Zone3_GateNode_relay,Zone3_GateNode_motor,false
18.811,Zone3_GateNode_relay,Zone3_GateNode_motor,false
18.879,Zone3_GateNode_relay,Zone3_GateNode_motor,false
18.955,Zone3_GateNode_relay,Zone3_GateNode_motor,false
19.021,Zone3_GateNode_relay,Zone3_GateNode_motor,false
19.087,Zone3_GateNode_relay,Zone3_GateNode_motor,false
19.147,Zone3_GateNode_relay,Zone3_GateNode_motor,false
19.207,Zone3_GateNode_relay,Zone3_GateNode_motor,false
19.292,Zone3_GateNode_relay,Zone3_GateNode_motor,false
19.379,Zone3_GateNode_relay,Zone3_GateNode_motor,false
19.464,Zone3_GateNode_relay,Zone3_GateNode_motor,false
19.540,Zone3_GateNode_relay,Zone3_GateNode_motor,false
19.608,Zone3_GateNode_relay,Zone3_GateNode_motor,false
19.693,Zone3_GateNode_relay,Zone3_GateNode_motor,false
19.769,Zone3_GateNode_relay,Zone3_GateNode_motor,false
19.853,Zone3_GateNode_relay,Zone3_GateNode_motor,false
19.921,Zone3_GateNode_relay,Zone3_GateNode_motor,false
20.012,Zone3_GateNode_relay,Zone3_GateNode_motor,false
20.080,Zone3_GateNode_relay,Zone3_GateNode_motor,false
20.152,Zone3_GateNode_relay,Zone3_GateNode_motor,false
20.236,Zone3_GateNode_relay,Zone3_GateNode_motor,false
20.320,Zone3_GateNode_relay,Zone3_GateNode_motor,false
20.428,Zone3_GateNode_relay,Zone3_GateNode_motor,false
20.496,Zone3_GateNode_relay,Zone3_GateNode_motor,false
20.586,Zone3_GateNode_relay,Zone3_GateNode_motor,false
20.670,Zone3_GateNode_relay,Zone3_GateNode_motor,false
20.744,Zone3_GateNode_relay,Zone3_GateNode_motor,false
20.819,Zone3_GateNode_relay,Zone3_GateNode_motor,false
20.895,Zone3_GateNode_relay,Zone3_GateNode_motor,false
20.955,Zone3_GateNode_relay,Zone3_GateNode_motor,false
21.016,Zone3_GateNode_relay,Zone3_GateNode_motor,false
21.085,Zone3_GateNode_relay,Zone3_GateNode_motor,false
21.154,Zone3_GateNode_relay,Zone3_GateNode_motor,false
21.220,Zone3_GateNode_relay,Zone3_GateNode_motor,false
21.296,Zone3_GateNode_relay,Zone3_GateNode_motor,false
21.361,Zone3_GateNode_relay,Zone3_GateNode_motor,false
21.444,Zone3_GateNode_relay,Zone3_GateNode_motor,false
21.508,Zone3_GateNode_relay,Zone3_GateNode_motor,false
21.584,Zone3_GateNode_relay,Zone3_GateNode_motor,false
21.652,Zone3_GateNode_relay,Zone3_GateNode_motor,false
21.729,Zone3_GateNode_relay,Zone3_GateNode_motor,false
21.805,Zone3_GateNode_relay,Zone3_GateNode_motor,false
21.889,Zone3_GateNode_relay,Zone3_GateNode_motor,false
21.949,Zone3_GateNode_relay,Zone3_GateNode_motor,false
22.025,Zone3_GateNode_relay,Zone3_GateNode_motor,false
22.111,Zone3_GateNode_relay,Zone3_GateNode_motor,false
22.189,Zone3_GateNode_relay,Zone3_GateNode_motor,false
22.257,Zone3_GateNode_relay,Zone3_GateNode_motor,false
22.326,Zone3_GateNode_relay,Zone3_GateNode_motor,false
22.407,Zone3_GateNode_relay,Zone3_GateNode_motor,false
22.480,Zone3_GateNode_relay,Zone3_GateNode_motor,false
22.548,Zone3_GateNode_relay,Zone3_GateNode_motor,false
22.621,Zone3_GateNode_relay,Zone3_GateNode_motor,false
22.694,Zone3_GateNode_relay,Zone3_GateNode_motor,false
22.762,Zone3_GateNode_relay,Zone3_GateNode_motor,false
22.838,Zone3_GateNode_relay,Zone3_GateNode_motor,false
22.911,Zone3_GateNode_relay,Zone3_GateNode_motor,false
22.973,Zone3_GateNode_relay,Zone3_GateNode_motor,false
23.056,Zone3_GateNode_relay,Zone3_GateNode_motor,false
23.116,Zone3_GateNode_relay,Zone3_GateNode_motor,false
23.189,Zone3_GateNode_relay,Zone3_GateNode_motor,false
23.256,Zone3_GateNode_relay,Zone3_GateNode_motor,false
23.346,Zone3_GateNode_relay,Zone3_GateNode_motor,false
23.407,Zone3_GateNode_relay,Zone3_GateNode_motor,false
23.475,Zone3_GateNode_relay,Zone3_GateNode_motor,false
23.552,Zone3_GateNode_relay,Zone3_GateNode_motor,false
23.613,Zone3_GateNode_relay,Zone3_GateNode_motor,false
23.684,Zone3_GateNode_relay,Zone3_GateNode_motor,false
23.752,Zone3_GateNode_relay,Zone3_GateNode_motor,false
23.844,Zone3_GateNode_relay,Zone3_GateNode_motor,false
23.911,Zone3_GateNode_relay,Zone3_GateNode_motor,false
23.989,Zone3_GateNode_relay,Zone3_GateNode_motor,false
24.071,Zone3_GateNode_relay,Zone3_GateNode_motor,false
24.133,Zone3_GateNode_relay,Zone3_GateNode_motor,false
24.193,Zone3_GateNode_relay,Zone3_GateNode_motor,false
24.259,Zone3_GateNode_relay,Zone3_GateNode_motor,false
24.327,Zone3_GateNode_relay,Zone3_GateNode_motor,false
24.405,Zone3_GateNode_relay,Zone3_GateNode_motor,false
24.469,Zone3_GateNode_relay,Zone3_GateNode_motor,false
24.544,Zone3_GateNode_relay,Zone3_GateNode_motor,false
24.616,Zone3_GateNode_relay,Zone3_GateNode_motor,false
24.694,Zone3_GateNode_relay,Zone3_GateNode_motor,false
24.762,Zone3_GateNode_relay,Zone3_GateNode_motor,false
24.838,Zone3_GateNode_relay,Zone3_GateNode_motor,false
24.908,Zone3_GateNode_relay,Zone3_GateNode_motor,false
24.983,Zone3_GateNode_relay,Zone3_GateNode_motor,false
25.051,Zone3_GateNode_relay,Zone3_GateNode_motor,false
25.137,Zone3_GateNode_relay,Zone3_GateNode_motor,false
25.210,Zone3_GateNode_relay,Zone3_GateNode_motor,false
25.287,Zone3_GateNode_relay,Zone3_GateNode_motor,false
25.348,Zone3_GateNode_relay,Zone3_GateNode_motor,false
25.408,Zone3_GateNode_relay,Zone3_GateNode_motor,false
25.488,Zone3_GateNode_relay,Zone3_GateNode_motor,false
25.555,Zone3_GateNode_relay,Zone3_GateNode_motor,false
25.632,Zone3_GateNode_relay,Zone3_GateNode_motor,false
25.700,Zone3_GateNode_relay,Zone3_GateNode_motor,false
25.777,Zone3_GateNode_relay,Zone3_GateNode_motor,false
25.854,Zone3_GateNode_relay,Zone3_GateNode_motor,false
25.921,Zone3_GateNode_relay,Zone3_GateNode_motor,false
25.987,Zone3_GateNode_relay,Zone3_GateNode_motor,false
26.055,Zone3_GateNode_relay,Zone3_GateNode_motor,false
26.116,Zone3_GateNode_relay,Zone3_GateNode_motor,false
26.189,Zone3_GateNode_relay,Zone3_GateNode_motor,false
26.257,Zone3_GateNode_relay,Zone3_GateNode_motor,false
26.334,Zone3_GateNode_relay,Zone3_GateNode_motor,false
26.403,Zone3_GateNode_relay,Zone3_GateNode_motor,false
26.493,Zone3_GateNode_relay,Zone3_GateNode_motor,false
26.564,Zone3_GateNode_relay,Zone3_GateNode_motor,false
26.640,Zone3_GateNode_relay,Zone3_GateNode_motor,false
26.708,Zone3_GateNode_relay,Zone3_GateNode_motor,false
26.784,Zone3_GateNode_relay,Zone3_GateNode_motor,false
26.853,Zone3_GateNode_relay,Zone3_GateNode_motor,false
26.928,Zone3_GateNode_relay,Zone3_GateNode_motor,false
26.996,Zone3_GateNode_relay,Zone3_GateNode_motor,false
27.056,Zone3_GateNode_relay,Zone3_GateNode_motor,false
27.123,Zone3_GateNode_relay,Zone3_GateNode_motor,false
27.199,Zone3_GateNode_relay,Zone3_GateNode_motor,false
27.267,Zone3_GateNode_relay,Zone3_GateNode_motor,false
27.333,Zone3_GateNode_relay,Zone3_GateNode_motor,false
27.409,Zone3_GateNode_relay,Zone3_GateNode_motor,false
27.475,Zone3_GateNode_relay,Zone3_GateNode_motor,false
27.545,Zone3_GateNode_relay,Zone3_GateNode_motor,false
27.605,Zone3_GateNode_relay,Zone3_GateNode_motor,false
27.679,Zone3_GateNode_relay,Zone3_GateNode_motor,false
27.762,Zone3_GateNode_relay,Zone3_GateNode_motor,false
27.822,Zone3_GateNode_relay,Zone3_GateNode_motor,false
27.890,Zone3_GateNode_relay,Zone3_GateNode_motor,false
27.958,Zone3_GateNode_relay,Zone3_GateNode_motor,false
28.021,Zone3_GateNode_relay,Zone3_GateNode_motor,false
28.082,Zone3_GateNode_relay,Zone3_GateNode_motor,false
28.150,Zone3_GateNode_relay,Zone3_GateNode_motor,false
28.226,Zone3_GateNode_relay,Zone3_GateNode_motor,false
28.286,Zone3_GateNode_relay,Zone3_GateNode_motor,false
28.368,Zone3_GateNode_relay,Zone3_GateNode_motor,false
28.428,Zone3_GateNode_relay,Zone3_GateNode_motor,false
28.515,Zone3_GateNode_relay,Zone3_GateNode_motor,false
28.593,Zone3_GateNode_relay,Zone3_GateNode_motor,false
28.675,Zone3_GateNode_relay,Zone3_GateNode_motor,false
28.742,Zone3_GateNode_relay,Zone3_GateNode_motor,false
28.819,Zone3_GateNode_relay,Zone3_GateNode_motor,false
28.879,Zone3_GateNode_relay,Zone3_GateNode_motor,false
28.965,Zone3_GateNode_relay,Zone3_GateNode_motor,false
29.032,Zone3_GateNode_relay,Zone3_GateNode_motor,false
29.107,Zone3_GateNode_relay,Zone3_GateNode_motor,false
29.175,Zone3_GateNode_relay,Zone3_GateNode_motor,false
29.243,Zone3_GateNode_relay,Zone3_GateNode_motor,false
29.329,Zone3_GateNode_relay,Zone3_GateNode_motor,false
29.415,Zone3_GateNode_relay,Zone3_GateNode_motor,false
29.491,Zone3_GateNode_relay,Zone3_GateNode_motor,false
29.560,Zone3_GateNode_relay,Zone3_GateNode_motor,false
29.636,Zone3_GateNode_relay,Zone3_GateNode_motor,false
29.704,Zone3_GateNode_relay,Zone3_GateNode_motor,false
29.780,Zone3_GateNode_relay,Zone3_GateNode_motor,false
29.850,Zone3_GateNode_relay,Zone3_GateNode_motor,false
29.926,Zone3_GateNode_relay,Zone3_GateNode_motor,false
29.991,Zone3_GateNode_relay,Zone3_GateNode_motor,false
